video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
3693601076,1197,640,480,why does the man swing the golf club before he tries to hit the ball,1,3,CW,push swing,estimate strength to hit,wipe his hands,warm up,allow girl to hit ball herself
4924158260,2017,640,480,why did the man bend his body halfway,2,6,CW,give the girl more space,let baby explore inside again,play game,singing and dancing,cycling
2446709374,618,640,428,why is the gap between the smaller and bigger elephant getting wider after they cross the road,4,4,CW,more friction,shifting its weight,show dominance,observing elephant eating,bigger elephant walking more quickly
6783533553,1168,272,480,why is there a wire connected to the guitar,4,8,CW,charge battery,check what string to play,for aesthetics,prevent guitar from falling,amplify the guitar s sound
7762373058,1468,640,360,why does the girl move to a different place,0,2,CW,man directs her,enjoying something,push the rake,express something,being dramatic
4150460491,1236,640,480,why did the lady carrying the baby bend forward a few times throughout the video,3,5,CW,rest hands on the ledge,to dance,dancing,look at baby,get the baby to wave back
2427419981,2007,640,480,why did a lady in white point at the flower for so long after the lady talked about the flower,0,6,CW,ask questions about the flower,imitate the baby,leaving room for the next one,wait for the response,rest
3601841005,2697,640,480,why is the man lying on the floor,1,0,CW,pet the dog,relax,playing toys,dance move,let girl walk through
3198941287,2697,640,480,why is the display on the screen of the wall moving as the man moves his hand,1,3,CW,a person drying the dog,display is of man s hand,cycling,feeling the music,to see if it works
5534387302,794,640,360,why did the men start moving with bended knees before running,2,4,CW,fashion,to keep balance,practicing,easier run with bended knees,for support
7171397887,1814,640,360,why did the man with black helmet lift his bicycle and changed direction in the middle of the video,3,9,CW,get off main road,to turn the bicycle around,follow boy running,to get out of the area,let the motorcycle go
3334424180,473,640,480,why does the man caress the dog in the middle,2,2,CW,touch the dog,ensure the dog s on right path,show affection,want to play with it,to play with him
4893901451,1251,640,360,why is the person rocking with the baby,1,2,CW,putting to sleep,playing with baby,play with it,natural instinct,baby shake it
2575603919,1797,500,375,why did the girl stop halfway on the road when she ride the bike for awhile,3,5,CW,look after girl,pedal bicycle to move forward,give signal,to clean her hand,girl not peddling
6554011281,615,640,480,why are the people holding to the yellow sticks,2,0,CW,give box to lady in yellow,help him float,paddle,block out people from entering,take picture
9517698187,345,640,360,why did the girl put her legs on the ground in the middle,4,3,CW,bounce with the music,wait to be unbuckled,talk to girl at same height,stay in the sun,push herself down
4350795977,864,640,480,why is person in red behind the fence running to the other side near the beginning,3,3,CW,playing with each other,dizzy,to look at camera,get help,chasing balls
6911674932,863,640,360,why did the lady lift the boy s hands when he tried to stop the toy train,0,5,CW,prevent his hand from getting hurt,clean hand,cut his fingernails,give him a hi-five,giving him food
3480389765,409,480,360,why does the man on the right chuckle when the bespectacled man speaks,4,3,CW,amused by baby,to lighten the mood,cuteness of the baby,find reaction of children funny,get amused
3319803899,1586,640,480,why did the guy in white ski down and pointed at something after stopping,2,6,CW,the car was stuck,setting up,want to try another hill,grooving along with music,ski
2530259622,477,640,480,why does one of the kids put her hand on the other kid standing,1,1,CW,see his reaction,prevent herself from falling down,playing with the baby,part of performance,gesture him to jump
6825044676,768,640,480,why are the people walking in groups,3,9,CW,seeing other people play,stay together,dancing,hiking together,singing
2909879378,359,640,480,why did the lady in white stand at the end of the slide when the baby girl slided down,4,0,CW,baby can not stand up,watching girl with head gear,she is tired,to prevent her from falling,catch baby
6013498769,2251,640,360,why is the lady using hand gestures while having conversation sitting on armchair,3,1,CW,to reach the table height,getting too excited,sign language,visualize her words,hand gestures
13974008375,1146,640,360,why does the person in blue jacket constantly move his hands and body,4,3,CW,save water,leash of dog,sunny outside,watching the man play,dancing
8159783273,807,640,1138,why does the girl in red bend down at the end of the video,1,4,CW,catch baby s attention,to pick up the toy,help to take out microphone,changed her shoes,show expression
2699087442,924,640,480,why did the bigger cat lick the smaller kitten when it got hold of it,4,6,CW,snuggle,prevent it from falling,play,ticklish as cat licking it,show affection
13562023093,401,640,360,why is the room full of toys,4,8,CW,part of the decoration,baby in room,for girl to play,for playing,for baby to play
8215074237,361,640,360,why does the girl with hair tied up look so happy after she puts her tile down,0,5,CW,winning,playing with dogs,gesture of affection,happy to play,she finished her food
6876356006,615,640,360,why did the girl in black bounce up and down after landing,2,3,CW,playing in water,for fun,to balance herself,jump excitedly,found baby cute
13884124143,853,640,360,why did the man in blue clap his hands after then guy on the board managed to jump into the sky with the board,0,3,CW,encourage the guy,position ball,express happiness over winning,pour water,excited and wants to throw again
4318261304,403,640,480,why did the person throw something to the dolphin,4,6,CW,for dogs to fetch,no space,wants to eat,perform trick,feed it
4510506060,648,480,640,why are the people sitting on the same room when the man is cooking,3,2,CW,having a meal,classroom,unwrapping presents with their children,waiting for food,dining table
8531352726,1440,640,360,why did the man in white give the microphone to the man in black near the end of the video,0,3,CW,for him to talk,to check progress,shake hands,direct the boy s attention,grooving along with music
3503246861,728,320,240,why did the girl with blue headband put her hands together in the beginning of the video,4,8,CW,pick toy up from the floor,asked her to stand in position,wants to refer back,celebratory pose,to rest her head on
3348930430,2158,640,480,why does the man with the yellow headgear pushed himself to slide after jumping on the snow the second time,3,4,CW,someone s else,to see if he was ok,to clear snow from body,get down the slope,get ball from man in red
5317259686,620,640,360,why is the man on the sofa rubbing the cat,3,11,CW,cat is hurt,cat is dirty,getting ready to shower the cat,showing affection,to play with cat
11819455135,657,640,480,why are there clothes hanging on the door frame,2,6,CW,let baby play,look cool,they are clothes kept for drying,for better video recording,to push door back
2471485240,2697,320,240,why does the man in white show an egg to the audience,0,1,CW,demonstrate something,make a toast,relate to the egg in his hand,prevent falling off,listen to music
8850274965,5395,640,360,why are the group of people looking at the girl that is talking in front,0,2,CW,spectating,check the slides,stranger passing by,demonstrating magic show,engaging her
2446868993,2071,500,375,why does the man in red cap change his position at the end of the video,1,2,CW,adjusting the rope,adjust aim,dropped item,hand gesture for cutting,pick up snow
3899126726,2697,640,480,why is the lady in brown gesturing as the two man talked,4,0,CW,agreeing with lady,she is rocking it,talking to someone on the grass,perform scene play,sign language
7248401952,1206,640,360,why does the baby stop for a while near the end of the video,0,5,CW,no more space to push cart,rest,power failure,to grab the food,change direction
4930421543,794,480,272,why does the child in green put his hand in the plastic bag after looking into the bag,3,3,CW,to give to man,playing,play with the toy,get the food out,pat the baby
4372087522,450,640,480,why did the boy jump in the air in the middle of the video,0,8,CW,snow hump,adjust his cap,talking,excited,copy the girl
6844067748,1837,640,360,why did the lady clap her hands at the baby,3,2,CW,excited,follow rhythm,to tend to him,encourage her to walk over,give applause for performance
5700674176,492,640,480,why did the lady run forward at the start,2,6,CW,did not get toy,pick up the paper plane,kite was going to fly away,part of the play,getting bird to fly
5630978721,659,640,360,why is the man holding a bottle,1,1,CW,for fun,feed baby with milk,thirsty,he just bought it,introduce the drink
4628526478,2697,640,480,why are the man and the ladies dressed in thick clothing,2,0,CW,playing in snow,working on snowy ground,travelling in snow area,roll over in snow,performing
9154147993,1404,640,360,why do the people have papers with them,4,1,CW,gathering for food,emphasise,wedding,talking,aid in script reading
7604314754,313,640,360,why did the man in blue cup his ears towards the boys,2,2,CW,to bathe kid,place the ball properly,invoke boys responses,they are playing,to take a closer look
3434972730,570,640,480,why do the geese bend their heads and look down,4,5,CW,look for water,to eat food in water,to move and swim,to feed,look for food
6096540713,2697,640,360,why does the lady in floral show a piece of paper to the audience,1,0,CW,posing for photograph,talk about it,to show her where to walk,magic show,dancing
3068708457,1152,640,480,why did the calf stick its head towards the boy,4,10,CW,sleeping,to fill his pump with water,baby is intrigues with them,for support,to get milk
2581684886,2410,640,360,why do the people take turns to try the drink,3,7,CW,demonstrate taste,signal for wait up,open the cup,interested,for boy to drink
5552174467,805,640,360,why did the man touch his backside after standing up from a fall,4,5,CW,his stunt failed,to run out from slides,end of performance,move closer to target,dust off grass from pants
7824213108,941,640,360,why are there signages and poles around the room,2,9,CW,let baby play,for people inside to watch,safety,night,display
5680168187,1194,640,480,why did the man in the sea try to remove the towel from the man on the boat after the prank,2,4,CW,to get him up,dry himself,play with him,wash hands,prepare himself
3225620425,1274,640,480,why does the man on the left bring up a camera in the middle,2,4,CW,get the boy to focus,film the man riding,take photos,check the hair cut,play the piano
2776753352,1104,500,375,why does the man in navy reaching for the black bag,0,9,CW,take the coconut,cycling,too long,fashion,demonstrating
3824553715,1085,640,480,why did the tallest lady make the lady in green turn around as she sings,3,1,CW,excited,show her a gift,for her to hold too,helps her dance,pass the lady a pin
10041199716,1945,640,360,why did the toddler keep fidgeting and looking at the older girl,4,5,CW,in case she falls,engaging baby,happy about the baby,talk to baby,toddler wants to eat the pudding
3863283218,1695,640,480,why did the girl use her hand to touch the food on her plate,3,4,CW,feeding the baby,waitress clearing used plates,sell to customeryes,touch the cream,let the baby imitate
3277631367,719,640,428,why did the man in spectacles laugh after looking at the man without spectacles,1,3,CW,looking after him,found what the man said funny,finds baby amusing,make a different gesture,prevent water into eyes
8736356323,1263,640,360,why did the microphone have to be on a stand instead of the performers holding them,3,8,CW,film him,main people,to highlight them,performers playing instrument,stage designated
2522592670,1745,640,480,why did the white shirt man reach for his pocket at the end,0,3,CW,take something out,take the rifle from the lady,assist the man in red landing,part of costume,introduce the robot
8994022703,1002,640,480,why did the lady adjust her hair at the start of the video,2,7,CW,fidgeting,pick up leash,move hair out of her face,too short,guide the girl
4503497193,368,640,360,why is there a cage present near the corner of the wall,0,11,CW,for the cat,ca nt run away,watching fireworks,supervising boy,prevent horse from escaping
2718262890,468,640,480,why did the man in white nod his head when the man in black speaks,3,1,CW,to agree with the lady,hand gesture while talking,put microphone in front,show agreement,protect eyes in sunny day
3321248752,1035,640,480,why is the baby bald,3,2,CW,snow,traditional costume,hot sun,too little hair,to swim
3418738633,719,160,120,why does the woman in spectacles wave and walk away from the two men in the kitchen in the middle of the video,3,1,CW,feed girl,ticklish,blow the candle,avoid the conversation,gesturing to direct their attention
2596538788,377,500,375,why is the man in white holding a camera,3,1,CW,part of outfit,capture the surrounding,making speech,taking photos,taking video
2415116705,510,320,240,why does the man sitting on the right keep pointing with his hand,2,2,CW,playing piano,do arm wrestling,gesture what to do,eating,feel confortable
5334449560,834,640,480,why is the baby wearing a hat,3,0,CW,playing,to show the father,sun is bright,celebrating christmas,keep warm
5799956920,999,640,480,why are there toys floating in the pool,1,0,CW,decoration,for babies to play with,move the water,splash water,part of performance
8690437931,318,640,360,why does the lady continuously raise her arms up,3,6,CW,play with girl,talking to each other,driving,row the boat,better balance
2972753643,2697,640,480,why is there a laptop in the video,4,6,CW,boy plays games,man watches TV,to move in the game,recording data,the lady is using it
8715080639,931,640,360,why are the girls carrying ood items while dancing,1,3,CW,attract the baby,props,mimicking the tv show,engrossed in performance,performing at an event
4373878857,561,640,480,why is the boy holding the book as he sat on the chair,0,3,CW,read,reading to girl,get baby s attention,look at the screen together,watching video
6594027277,1530,640,360,why does the person in the grey hoodie point to the person in white before sitting down,2,4,CW,get his attention,show the dog,choose the next person balloting,scolding him,gesturing to him
2443708558,774,640,480,why did the performers wear the same clothings on stage,0,1,CW,performing uniform,congratulate one another,giving call,bring attention to performance,attending same event
8307248068,1678,640,360,why does the woman pull the party popper immediately after she finds it,1,3,CW,pass balloon to baby,check inside,celebrate the birthday,to playing with the baby,to play the guitar
12952480344,386,640,1138,why are there many glasses faced down on the table,1,3,CW,containing food for them,for serving,for everyone to drink,to eat,people drinking
8062483459,435,640,480,why was the man in blue swinging the whip in his hand,2,2,CW,to record the robot,to bathe kid,cut the stick,finished swimming,to shower kid
2873016575,2697,320,240,why is the baby sitting on the ground,1,0,CW,fall off the sled,playing,support,playing with the leaves,play with rabbit
4734391811,974,640,360,why did the baby look happier at the end,2,8,CW,on swing,happy,entertained by the man,dance,tired
5296198015,2697,640,480,why are the people holding hands,1,0,CW,help old man walking,affectionate gesture,to shoot,to greet,stretch for warmup
6149946189,1450,640,360,why did the girls point up to the helicopter after running for a short distance,3,2,CW,get dog to follow her,get the baby to wave back,signal woman to control,to gesture its presence,getting kite to fly
3585107631,2697,640,436,why did the baby hold onto the legs of a lady when she stands up,0,0,CW,support itself,wants hi-five too,to blow somewhere else,create the balance and rise up,play with baby
3245229746,495,320,240,why did the penguin walk slowly to the edge of the ice when the other penguins are not moving,4,0,CW,old,sunbathing,prevent from falling off,lost balance,to enter the water
2408552613,2697,500,333,why does the person in black wear gloves,1,4,CW,keep warm,do not want to dirty hands,playing game,to protect himself,laughing
5545803872,306,640,480,why did the man hold onto the lever when the baby is hitting it on the table,0,5,CW,prevent the table from breaking,exploring how keyboard works,adjusting lever height,to scoop the excess food,make it comfortable for the baby
6190625745,1260,640,360,why are there people standing outsdie the glass panel,1,1,CW,for them to observe themselves,watching man skip,to dance to an audience,to prepare to run a marathon,to bully the man
4828544178,345,640,480,why are there 3 people in black t shirt pointing their cameras up,0,1,CW,take photos,to check progress,watching the man play,to record the men kayaking,group shirt
8189252857,540,640,360,why do the people gather around on the grass,3,2,CW,release lantern,play music,like the grass land,sightseeing,marking the start line
3832966100,568,640,480,why does the man have to bend down when seeing the fish,1,6,CW,pool,taking aim,interested in tank,introducing the food,prepare himself
7211945726,885,480,640,why did the man pick up the biscuit after the baby drop the biscuit,1,3,CW,to drink,put the biscuit on the table,put the wrapper aside,check the perspective,victory pose
2723196432,967,640,480,why did the bird land on the plate,3,5,CW,seek attention,feed the bird,check for predator,to drink the water,having lunch
3017678380,420,640,480,why is the man walking around in the room,2,1,CW,leaving the place,checking condition of projected image,preparing something,his outfit,talk to ladies
5823056008,1080,640,360,why did the man in red turn towards the back into the foresty area,1,2,CW,looking for food,wait for people behind,finding baby,waiting for dog,get closer to the ground
5521340068,384,640,360,why were there someone s arms stretched out and gesturing at the end of the video,0,7,CW,guiding the man,explain something,they are working,photographs taken,a person drying the dog
4424452250,1355,640,480,why is the man in pink holding a clicker,4,5,CW,demonstrate what he s saying,pose for the video,playing the piano,play the instrument,control the slides
6253141636,2169,640,360,why are the boys lying on the bed a few times in the video,4,2,CW,acting,check out the camera,sleeping,rest,fall down
11510612945,2430,640,360,why does the lady bend over next to the boy,1,1,CW,keep clean,control hose,prepare to catch,oversee,tickle baby
2618840774,1043,640,480,why did the baby want to swim away from the lady near the end of the video,1,4,CW,focus on singing,attracted to the floating thing,lost interest,let the lady in turquoise pass,wave
3177560195,1586,640,480,why is the person wiping the mat at the end of the video,2,3,CW,done playing,reaching for bottle,baby drooled on it,he reached the shore,bored
5532742171,2202,640,360,why does the child start clapping in the middle of the video,3,2,CW,to eat,yawn,reach the end of the ramp,excited,shaking the microphone
6972903978,1516,640,360,why did the woman in black raise her hand near the beginning of the video,3,0,CW,recognise what the girl said,safety,engrossed in performance,to say hi,hold chopsticks near his tongue
5978529289,346,640,1138,why does the baby have his hands on the piano keys,1,4,CW,to try to play,rest hands,seeking encouragement,background music,for reference
9988805544,995,640,480,why is the lady looking to her front at the beginning of the video,1,6,CW,posing,driving,to talk loudler,touch water,help boy pull present
2407839444,2697,640,362,why is the boy naked,3,1,CW,swimming,surfing attire,changing his clothes,dressing,to keep it dry
8740542758,405,640,360,why is there a white pail next to the fishing woman,1,2,CW,put fish into white bucket,to collect the fish caught,watching him swim,listen to her talk,play with baby
5689183923,1235,640,360,why did the cat move up when the adult touches its head,4,2,CW,eat food,pet dog,to catch the torchlight,touch the lion,avoid person s hands from petting it
4874416538,1524,640,480,why did the man stop the swing in the middle and lift it higher,2,3,CW,doing tricks,air resistance,more speed,cheers before drink,produce static electricity
2824890841,710,500,375,why are the people munching on something in their mouths when resting at the area,4,7,CW,talking,there is food there,comfortable,prevent food from staining clothes,taking a break
5852245290,855,640,480,why does the man raise his left arm up at the start of the video,1,1,CW,gesture towards camera,secure baby,touch hair,plant sapling,to pose for the camera
2775487424,2697,500,375,why did the person press a few buttons on the laptop after carrying the cat away from the keyboard,3,3,CW,wants to catch something in tv,the person rolls him away,wants food,save the work,snuggle with girl
5271062042,2697,640,480,why did the man in yellow look at the score in front of him as he plays the instrument,0,4,CW,read notes to play,there is error on the score,to protect from the sun,to find the mosquitoes,tired to interact with band members
3272428851,2197,640,480,why did the lady wearing black top point middle fingers after the man in yellow sits down,0,0,CW,posing,take control from the girl,take other people,talking to lady in white,agreeing with the order
3572458290,460,480,320,why is the man standing at the back holding microphone and guitar in his hand,1,1,CW,to play music,sing and play the guitar,moving with the rhythm,ready to help girl get on to chair,part of performance
5996089553,405,640,480,why did the girl look up and smile,1,5,CW,look good in camera,likes the rabbit,won the game,playing with another boy,enjoying the person talk
3054802852,1054,640,480,why is the lights changing colours,4,5,CW,performance,provide cinematic effects,camera flashed,firework celebration,lighting
10651643304,1151,640,360,why does the dog sit on the couch,1,3,CW,being wiped by an adult,relax,getting fur shaved,man pet it down,scratching himself
4112204909,315,640,480,why are the vehicles not moving,3,6,CW,got stuck,sunny whether,swimming,watching the elephants,parked
9326111566,2622,640,360,why are the watercrafts bumping into one another sometimes in the video,0,6,CW,they are pulled together,shape of the pool,to go faster,due to waterfall,due to wind
7980036093,796,640,360,why are there piles of books placed on the notes,2,5,CW,allow the children to stand on,high enough for children to sit,play the music,show the writings,read to boy
2503862291,851,640,480,why does the baby need to sit on a special chair instead of a normal chair,4,3,CW,ensure baby not fall off,eat yogurt,restrict movement,make it soft for baby,too short
4589528497,2697,640,480,why does the man in blue caress the white horse when the horse approaches him,2,2,CW,take his clothings,curious,playing with it,pick up disc,record for memory
2856992427,408,640,360,why did the man put his hand on the floor,4,3,CW,stop the car,snowing outside,pick up something,wipe the floor,touch the dog
5616013373,2040,640,360,why does the woman remove her sunglasses at the start of the video,1,0,CW,pick up something on ground,look at baby,to read the cards,read her results,take gift out for girl
5717610831,1368,640,480,why is child staring so intently at the monitor,0,0,CW,following dance,see his grandmother,looking at how it works,too bright,his own reflection
5017973893,1048,320,240,why is the man holding onto a grey object when he was standing at the back,1,5,CW,supervising,to control the screens,looking at the man speaking,watch his performance,stylish
2799541462,1181,640,480,why did the boy holding two swords hit the stick held by another boy at the beginning of the video,1,8,CW,hug man,performance,aim wrongly,listening to music and dancing,snow hump
3938939252,531,640,480,why did the men leave their shoes and personal belongings on the rock,4,0,CW,get up the slope,to dry,water sports,waiting for the dog,not get wet
3116147520,2028,640,480,why did the lady in white use a cotton pad to rub the baby s thigh before poking the syringe into the baby,3,3,CW,guide girl,baby feels uncomfortable,cleaning him,apply antiseptic,make it proper
7487518302,1377,640,480,why does the woman in skirt stop the boy at the end of the video,1,4,CW,to groom the dog,stop him from going onto road,to check on the kid,let the lady in turquoise pass,watch his dance technique
4520112789,1642,640,360,why did the cat constantly rub its head onto the person s legs,4,4,CW,change sitting position,annoyed,licking,playing with human s foot,likes the person
4969723020,2045,640,480,why did the man with shades bend down beside the bags of stuff,2,0,CW,play the piano,stylish,put balls into machine,contains things needed for hike,performing acts
3067691306,1478,640,480,why did the lady look at the boy when he was listening to the phone,0,6,CW,observe boy,they are watching over him,take photo,chnge photo,to make him talk on phone
9215666935,884,640,360,why did the baby raised her hands after she lay down on her back,0,9,CW,playing,to give support,wipe her hand,grab toys,trying to reach wheel
3605714471,379,640,428,why did the white dog shake its body after rolling on the ground,0,2,CW,shake sand off,want more caress,dog ran the wrong way,playing,running towards the camera man
7625772278,670,640,360,why do the people look down while walking,2,5,CW,exercising,morning exercises,careful of the rocks,restrict access,look at the door
5244004782,568,640,360,why is the woman barefoot,3,0,CW,play with the baby,hold still for pedicure,play with her foot,feel the water,clean her feet
7001369162,691,640,360,why are the three children and the woman all wearing long-sleeved shirts,4,4,CW,look after babies,sledding,uniform,cold,protect from sun when cycling
10206418696,950,640,480,why did the boys dance together in the living room,3,1,CW,to play,move candles closer to girl,signal end of the dance,spacious,to keep something in bag
9289721995,568,640,360,why does the lady in black sit far away from the man in white,3,1,CW,talking to camera,resting her head,watch the show better,behind the camera,rest and observe
7438153002,2697,640,360,why is there a person in the c,4,0,CW,fix the aircraft,flying,communicating,parking,operate the aircraft
4783216249,2459,640,360,why is the man lifting one of his leg,4,2,CW,focus on pumpkin,get nearer to the roof,posing,try to climb on the lap,try to kick her
3921366924,491,320,240,why is the man on the left pushing his shovel towards the wall at the start of the video,0,2,CW,digging hole,closing door,avoid getting hit,feeling angry,getting attention from his friend
3603780993,2610,480,360,why is the dog trying to bite a toy when it is in its mouth,0,1,CW,yes,so that it could grab it,trying to bite,excited,wang to play with one another
4273164443,2697,640,480,why did the man in white hold onto a rope that is tied on the camel,0,0,CW,to lead the way,dust away any insects,resting,slide down,as it is not necessary anymore
9755380174,4261,640,360,why is the girl kneeling on the floor,1,0,CW,feed ostrich,learn dancing,watching the dog and cat play,play with dog,push herself down
3462121199,1103,640,480,why did the man in black kneeled down at the end of the video,4,8,CW,press something on the report,change the chords,make funny faces,take a drink,to pick up something
8591444236,839,640,362,why does the boy pushes the girl near the end,1,4,CW,to pickup the trash,move her away,talking with her,to speak to her,play
2497715735,320,320,240,why are the people in the video holding each others hands two by two,4,2,CW,support him,performance,following the screen,pedalling,dancing
3449221506,1174,640,480,why is there a lady lying in bed,0,8,CW,gave birth to a baby,comfort and support,playing with white cat,watching television,comfort baby
3093627135,1252,640,480,why is the child in pink removing the paper of a toy box,4,0,CW,give baby space,interested,want to take toys,play,opening present
5996089553,405,640,480,why did the baby rabbit stand up to reach for the orange carrot,4,3,CW,feeling excited,to train the dog,his turn,let baby grab it,want to eat
5017973893,1048,320,240,why did the man moved his arms in front of the pain at the end of the video,1,1,CW,help girl find something,explain something,rest,play with baby,locking door
4688734758,1666,352,288,why is the lady at her sofa using her phone,1,5,CW,recording a video,working on phone,to call someone,taking a picture,listening to songs
4638541063,1071,640,480,why is the toy thrown back to the black cat after getting out of cat s reach,0,5,CW,to let him play with it,relaxed,to lick its body,already get her stuff,search for food
4084202425,693,640,360,why did the boy try to approach the baby walker,1,0,CW,playing with him,turn on the toy light,check whether baby is ok,try to balance the toy,play with baby
6980673134,1182,640,360,why did the girl in ponytail observe when the girl with black controller is playing,2,5,CW,lost interest,laugh at man playing,take turns to play,follow and copy girl in black,she wants to use headphone
5585306763,1157,640,360,why did the boy wearing red pants with ball fall backwards after boy in blue pants headbutts his ball,1,2,CW,distracted,lost balance,wind blows,someone blocked him,doing a trick
7851322104,1481,320,240,what did the boy do before he start to play the piano,2,3,CW,turn on the piano,wash his hands,put a book on the piano rack,read music,fidgeting while talking about toy car
5600601945,2697,640,480,why did the man with white bow tie moved his hands in the middle of the video,2,7,CW,feeling the music,look at something,hand gestures,look at the notes on hand,resting
3954996353,1534,640,480,why was the man in white standing in front of a red ribbon,3,9,CW,guide the students,for him to sing or speak,chef,to cut the ribbon,record for memory
3979037094,836,360,480,why did the baby touch the back of the tiger toy,0,3,CW,he want to play it,it's bright,for support,reaching for something,to pull the toy towards him
8306224570,484,640,430,why did the lady in black extend her hand with the white bottle to the lady in white,1,12,CW,page message over,talking about the white bottle,wanted to help stop ball,waiting for another person to draw,take control from the girl
6210130579,919,640,360,why does the child in pink throw the yellow objects in the air,1,2,CW,dragging it around,to juggle,hands were occupied,objects were dirty,to hit something
11841865713,675,320,240,why does the woman keep looking back to the baby s foot at the end of the video,0,7,CW,injury,pick up branches,to help her get up,go closer to the baby,to groom the dog
3593269807,2250,480,360,why is the man seated towards the extreme right looking at the lady in brown at the start of the video,0,0,CW,to listen to her,watching the boy in green play,prevent her from falling down,moving body along with the music,rub his hair
6007749399,314,640,360,why did the girl in white put her hand on her hair at the beginning of the video,1,3,CW,tie her hair,scratch her head,adjust her hair,clean her hair,change her rubberband
6040353632,1344,640,426,why did the baby in yellow have her hands on the floor near the start,4,1,CW,exploring movement,lost balance,not ready to walk,sit down,tripped
2548607048,1939,500,375,why did the boy waved at the camera at the start of the video,2,11,CW,playful,to get up,greeting,having fun,playing
3369571916,1970,640,360,why did the woman reach her hands in frontof the baby while the baby is trying to sit up at the start,4,2,CW,protect from falling,supervise baby,kiss baby,push baby back,put bib around baby
9908527013,491,640,360,why did the boys stop running at the end of the video,0,3,CW,reach the end,take his cap,looking at the view,the timer is over,turn to watch baby move
13256002144,842,640,360,why are there sticks in the middle of the ski area,3,0,CW,dog play with snow,cross the obstacles,trying to move forward,marking to change direction,snowmobile routes
4573348751,2078,640,480,why is the guitarists moving his head up and down while playing his guitar,1,0,CW,tired standing at one spot,enjoy music,to avoid something,make his voice loud,to pose for the camera
2917761273,1002,500,375,why does the kid enters happily inside the room,0,0,CW,excited to see someone,climb sofa,amused by the man,see his gifts,woman playing with him
7122827809,924,640,1138,why is the man wearing white leaning by the fence,2,1,CW,game controller,taking video,watching from afar,finished watching the peacock,shortsighted
8411367591,961,640,1138,why did the man in red bend down near the end of the video,0,5,CW,touch the boy in stripes,pick up toy,look at the lady sitting,turn to watch baby move,to kiss the baby
11313345705,754,640,360,why does the boy move his hands in between,2,2,CW,playing with green item,happy and laughing,illustrate what he is mimicking,singing and dancing,drink
7843288978,2697,640,480,why did the adult swipe the phone,4,5,CW,representing someone s room,open an app,playing game on tv,brush the hair away,reset size
3348930430,2158,640,480,why is the man with yellow headgear pushing his poles into the snow at the beginning of the video,0,7,CW,testing the deepness of snow,walk away,slipped,for support to climb,digging hole
3175698273,2670,320,240,why does the ladies in blue wear christmas hats,1,1,CW,protect her eyes,celebrate christmas,found it funny,stylish,cold weather
2957162127,574,320,240,why are the two people standing behind the window,1,6,CW,to officiate wedding,playing with the dolphin,looking at happening in room opposite,listening to speech,discussing
5552174467,805,640,360,why is the man in blue on a field,0,3,CW,playing rugby,to video speech,looking at the muddy floor,to hit and guide elephant,flying kite
8038691164,960,640,360,why did the girl in pink nod her head,2,3,CW,gesturing,play with baby,she wants her drink,wanted to help stop ball,agree
5808252980,1090,640,480,why is the man holding baby on his lap,2,1,CW,prevent baby from falling,to rock baby to sleep,man is reading to the boy,feeding baby,resting
6925889081,2697,640,360,why did the baby touch the red bowl after the woman put it on him,0,4,CW,curious,pull out the tissue,to hit her,to eat from it,to bite it
3556069492,2687,640,480,why do the two ladies occasionally take turns to sing at the start of the song,4,0,CW,keep rhythm,helps her dance,sing to right and left audience,not her turn,sing different parts
3094323180,2572,160,120,why does the baby smile in the middle,3,6,CW,playing with it,found it funny,bored,enjoying food,chewing
4061202144,2697,640,360,why did the lady bring the spoon to below the baby s lips in the middle,4,4,CW,let the baby imitate,how to eat by itself,chew and suck on it,for girl to eat,push food back in the mouth
3215327042,1306,640,480,why did the bespectacled younger man step forward towards the poster while the balding man is looking at the exhibition,2,2,CW,show what he talks about,make sure he focuses,observe balding man,show off,see how to play with it
2955511140,405,640,480,why was the guy in red having his hands raised up,3,5,CW,holding a stick,intrigued by him,parachuting,to take picture,check what been fixed
6253141636,2169,640,360,why did one of the boys picked up the blanket in the middle of the video,0,4,CW,to play,want to cover himself,wants to play with baby,to wash it,to hide his toy
8005683112,691,640,360,why does the woman wear a yellow hat outdoors,0,5,CW,fashion,pose for picture,to judge the event,the man put it on for her,to wipe the child s mouth
3004725629,2697,500,375,why are the children standing still while speaking,2,4,CW,restrict access,posing for a picture,performing,dozing off,looking where he is going
6988052870,439,640,360,why is the man standing on right and smiling,0,2,CW,watching lady s performance,his birthday,swing the girls,amused by baby,dancing
3759767103,360,640,360,why was the boy s arms stretched out near the end while he was in the air,4,5,CW,playing with microphone,reach for the airconditioners,play with robot,dancing along with music,trying to balance
9329610472,989,640,360,why is the man on the behind holding guitar,0,1,CW,playing the guitar,engaged in the song,grooving with music,show to the boy,to enjoy the music
2776980258,1631,500,375,why are the men wearing safety goggles,2,1,CW,sunny,heating over fire,protect themselves,he was doing stunts,riding jeep
6828183774,824,640,360,why is the man wearing purple throwing a snowball in the air,2,2,CW,play catch,want to hit target,play with the dog,want to hit other man,bring ball with him
12648273934,1934,640,360,why is the boy in red looking at the computer screen,0,1,CW,matching the items,dancing,make vibrato,act cool,playing it
